[ 2013-12-05 20:17:41 ]
  .0109500000253320 -0.873096704  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v6. geometry  0.  0.  1.199440002  1.11000001  0.319999993  0.  0.0189999995 160  0.  .0109500000253320
 -0.86762172  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u4. geometry  0.  0.  1.199440003  1.11000001  0.319999993  0.  0.0656000003 176  0.
  .0109500000253320 -0.955210507  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u5. geometry  0.  0.  1.199440003  1.11000001  0.319999993  0.  0.0750999972 176  0.
  .0109500000253320 -0.960685492  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u6. geometry  0.  0.  1.199440002  1.11000001  0.319999993  0.  0.0844999999 176  0.
  .0109500000253320 -0.955210507  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u7. geometry  0.  0.  2.113919973  1.26999998  0.5  0.  0. 240  0.  .0107950000092387 -1.284605026
  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u8. geometry  0.  0.  2.113919973  1.26999998  0.5  0.  0.00930000003 240  0. .0107950000092387
 -1.279207468  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v7. geometry  0.  0.  2.113919973  1.26999998  0.5  0.  0.0197999999 240  0.  .0107950000092387
 -1.284605026  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v8. geometry  0.  0.  2.113919973  1.26999998  0.5  0.  0.0291000009 240  0.  .0107950000092387
 -1.279207468  0.  0.  0.  0.  0.  0.0104400003
L.fpp.x1. geometry  0.  0.  2.113919973  1.26999998  0.5  0.  0.0410000011 246  0.  .0107950000092387
 -1.322387457  0.  0.  0.  0.  0.  0.0104400003
L.fpp.x2. geometry  0.  0.  2.113919974  1.26999998  0.5  0.  0.0502999984 245  0.  .0107950000092387
 -1.316990018  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u9. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0. 276  0.  .0107950000092387
 -1.46272254  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u10. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0.00930000003 276  0.
  .0107950000092387 -1.468119979  0.  0.  0.  0.  0.  0.0104400003
L.fpp.u11. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0.0186000001 276  0.
  .0107950000092387 -1.473517537  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v9. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0.0295000002 276  0.
  .0107950000092387 -1.46272254  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v10. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0.0388000011 276  0.
  .0107950000092387 -1.457324982  0.  0.  0.  0.  0.  0.0104400003
L.fpp.v11. geometry  0.  0.  2.515919924  1.58500004  0.769999981  0.  0.0480999984 276  0.
  .0107950000092387 -1.451927543  0.  0.  0.  0.  0.  0.0104400003
L.fpp. carbgeometry  0.  0.  3.6099999  1.09500003  0.340000004  0.159999996  0.
L.fpp. DemuxCuts  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  94.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  24.00  35.00  45.00  55.00  66.00  80.00  93.00 107.50  
   16.88  30.21  40.00  50.00  58.00  70.00  82.50  92.00 107.50  
   16.88  30.42  39.00  52.80  62.18  74.12  82.50  97.00 107.50  
   16.88  31.06  42.57  50.00  63.46  74.54  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 114.41  
   16.88  31.48  42.57  53.65  62.18  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  60.79  71.00  82.50  93.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   13.58  28.00  38.00  50.00  60.00  70.00  80.37  98.00 110.55  
   15.07  28.00  40.00  47.67  60.00  65.92  80.00  95.00 107.50  
   16.88  31.06  43.42  53.01  61.84  72.62  82.50  97.00 110.36  
   16.88  31.91  39.00  50.00  59.00  70.00  82.50  97.00 111.85  
   16.88  31.91  40.84  50.00  61.51  70.00  82.50  97.00 107.50  
   16.88  31.70  42.14  50.00  63.03  70.00  82.50  95.10 105.07  
   16.88  32.98  43.00  53.04  64.31  74.12  82.50  97.00 107.50  
   16.88  31.17  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  95.00 107.50  
   19.04  30.39  39.00  50.00  61.68  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  31.91  40.51  50.00  61.69  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  94.80 105.85  
   16.88  28.85  39.69  49.76  61.32  70.00  82.50  94.21 105.40  
   16.88  27.90  39.00  50.00  57.75  67.44  82.50  94.80 105.85  
   12.74  28.00  37.60  50.00  59.00  70.00  79.80  96.00 106.30  
   13.41  27.01  37.67  48.11  58.34  69.21  81.37  92.45 104.18  
   16.88  27.50  39.00  49.76  58.13  68.93  82.50  93.94 104.73  
   16.88  27.50  39.00  50.00  59.00  69.00  82.50  97.00 107.50  
   19.00  30.33  39.00  50.00  61.32  70.00  82.50  97.00 107.50  
   16.88  32.76  43.21  50.00  59.00  72.63  82.50  97.00 107.50  
   16.88  29.99  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  95.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  95.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  95.00 107.50  
   16.88  27.50  39.00  50.00  61.26  70.00  82.50  95.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   20.26  32.02  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  61.84  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  28.00  38.95  48.54  62.61  71.43  82.50  94.81 111.21  
   16.88  27.50  39.00  51.09  59.46  69.00  82.50  97.00 107.50  
   16.88  26.76  38.17  50.00  60.00  71.00  81.32  96.00 110.21  
   15.36  27.90  39.00  49.00  60.00  70.00  78.85  93.86 107.50  
   16.88  28.07  40.00  50.00  59.00  73.40  85.00  97.00 111.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   19.19  30.59  42.57  52.59  62.37  73.26  82.50  97.00 110.78  
   18.80  30.07  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  29.57  42.57  52.59  63.25  73.75  82.50  97.00 111.00  
   16.88  30.33  39.00  50.00  62.76  70.00  82.50  95.10 106.07  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  31.20  39.00  50.00  59.00  70.00  82.50  97.00 112.65  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  69.15  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  61.17  73.72  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 112.58  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   19.22  30.62  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   13.93  27.71  38.52  48.81  58.58  70.67  79.15  91.36 107.50  
   14.81  28.47  39.31  50.14  59.84  68.00  82.50  95.19 107.50  
   19.00  30.33  41.62  52.65  61.32  72.09  82.50  97.00 111.85  
   18.80  30.07  41.62  50.00  59.00  70.00  82.50  97.00 107.50  
   19.22  30.62  41.13  53.27  63.55  72.35  82.50  97.00 112.27  
   18.86  30.15  39.00  53.51  61.92  70.00  82.50  97.00 107.50  
   16.88  27.50  42.30  50.00  62.00  71.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.95  59.00  71.24  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.53  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  61.09  70.94  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.28  82.50  97.00 111.17  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.80  
   18.60  29.81  39.00  50.00  60.79  70.00  82.50  97.00 107.50  
   18.60  27.00  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   18.21  29.28  42.76  53.51  61.84  73.13  82.50  97.00 107.40  
   19.74  28.23  41.13  50.00  61.45  70.00  82.50  97.00 107.50  
   19.22  30.62  43.00  52.34  62.38  72.19  82.50  97.00 107.50  
   20.10  31.79  42.76  52.11  62.38  70.00  82.50  97.00 110.00  
   18.86  30.15  42.76  50.00  59.00  70.00  82.50  97.00 107.50  
   19.91  31.55  43.00  50.00  63.32  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
   18.12  29.17  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  60.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  30.21  39.00  50.00  62.18  74.12  82.50  97.00 112.06  
   16.88  32.12  42.36  50.00  61.97  70.00  82.50  97.00 109.29  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   19.25  30.67  39.00  50.00  61.39  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  52.34  60.51  71.02  80.78  92.72 104.29  
   16.88  27.50  39.00  46.54  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  61.32  70.00  82.50  97.00 107.50  
   16.88  27.50  41.21  50.00  59.00  70.00  82.50  97.00 113.14  
   15.85  30.85  39.00  50.00  60.98  70.00  82.50  97.00 110.14  
   17.00  28.00  39.74  50.00  57.00  70.00  82.50  97.00 107.50  
   16.88  27.50  41.83  53.04  63.08  72.66  82.50  97.00 107.50  
   19.91  31.55  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
   19.22  30.62  43.23  51.64  59.00  73.13  82.50  97.00 110.00  
   19.22  30.62  42.06  50.00  59.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  52.00  61.00  70.00  82.50  97.00 107.50  
   16.88  27.50  39.00  50.00  59.00  70.00  82.50  97.00 107.50  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
    0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  
